prompt_id,input_tokens,output_tokens,response_sec,tokens_per_sec,avg_cpu_watts,avg_gpu_watts,avg_total_watts,cpu_energy_wh,gpu_energy_wh,total_energy_wh,total_energy_j,joules_per_token,total_flops,flops_per_token,peak_gpu_mem_mb,peak_cpu_mem_mb,carbon_kg
246,66,256,2.597556209002505,98.55417146037709,6.8031968031967995,155.94,162.7431968031968,0.0049088016936694005,0.11251747645329184,0.11742627814696126,422.7346013290605,1.6513070364416427,84476313600,329985600.0,191.24365234375,0.0,
247,96,256,2.6279466490013874,97.41445858395919,6.890115872151798,155.54000000000002,162.43011587215182,0.0050296824770701635,0.11354189494046552,0.11857157741753568,426.85767870312844,1.6674128074340955,92736061440,362250240.0,193.35302734375,0.0,
248,68,256,2.6024770509975497,98.36782226451265,6.859278446104793,156.226,163.08527844610478,0.004958642983997182,0.11293738326920644,0.11789602625320361,424.425694511533,1.6579128691856757,85024899072,332128512.0,191.38427734375,0.0,
249,45,256,2.601672830998723,98.39822938141205,6.916797508674572,156.51000000000002,163.42679750867458,0.004998678932177302,0.1131077263276695,0.1181064052598468,425.18305893544846,1.6608713239665955,78733971456,307554576.0,189.7646484375,0.0,
250,89,256,2.633377672998904,97.21355300641927,7.007999949257018,156.274,163.28199994925703,0.005126308499653023,0.11431346179728633,0.11943977029693935,429.98317306898167,1.6796217698007097,90802851840,354698640.0,192.86083984375,0.0,
251,111,256,2.6326535449989024,97.24029220871398,6.949071936892904,156.32,163.26907193689289,0.005081805241420414,0.11431566726506344,0.11939747250648385,429.8309010233418,1.679026957122429,96890818560,378479760.0,194.40771484375,0.0,
252,86,256,2.609981969999353,98.08496876323764,6.890714076342817,156.322,163.21271407634282,0.004995733194354306,0.11333266708728858,0.11832840028164288,425.98224101391435,1.663993128960603,89975439360,351466560.0,192.64990234375,0.0,
253,134,256,2.6381297380030446,97.03844216311417,6.979522328227891,156.56199999999998,163.54152232822787,0.005114690391987291,0.11473079667812017,0.11984548707010745,431.44375345238683,1.685327161923386,103293665280,403490880.0,199.02978515625,0.0,
254,48,256,2.598399395999877,98.52219038924535,6.85859051128512,156.94,163.7985905112851,0.004950377067203818,0.11327577811339463,0.11822615518059845,425.6141586501544,1.6625553072271657,79552315392,310751232.0,189.9755859375,0.0,
255,264,256,2.755269492001389,92.91287140629035,7.308380242511978,156.972,164.280380242512,0.005593488088371935,0.12013893408290059,0.12573242217127253,452.63671981658115,1.7681121867835201,140216893440,547722240.0,229.60498046875,0.0,
256,264,256,2.75441503500042,92.9416942425167,7.309875752989524,157.296,164.6058757529895,0.005592897688338712,0.12034957426261836,0.12594247195095706,453.3928990234454,1.7710660118103336,140216893440,547722240.0,229.60498046875,0.0,
257,110,256,2.647411641002691,96.69822253370525,6.89158440362033,156.804,163.69558440362033,0.005068016881971402,0.11531242637660721,0.1203804432585786,433.36959573088296,1.6928499833237616,96613318656,377395776.0,194.33740234375,0.0,
258,128,256,2.63036651999937,97.32483973376505,6.979038925146709,157.51000000000002,164.48903892514673,0.005099286202910638,0.11508584182363914,0.12018512802654978,432.6664608955792,1.6901033628733562,101619597312,396951552.0,197.36376953125,0.0,
259,207,256,2.711099825002748,94.42662259761701,7.217064372752996,157.18,164.397064372753,0.005435050543890059,0.11836963069275887,0.12380468123664892,445.69685245193614,1.7410033298903755,123874086912,483883152.0,215.2958984375,0.0,
260,88,256,2.6096574190014508,98.0971671361963,6.972973295681816,157.358,164.33097329568182,0.005054742081548624,0.11406957559423063,0.11912431767577926,428.84754363280535,1.675185717315646,90526973952,353620992.0,192.79052734375,0.0,
261,127,256,2.6379309260009904,97.0457556248779,7.007456665936314,158.02799999999996,165.03545666593627,0.005134774069912555,0.11579637454835678,0.12093114861826934,435.3521350257696,1.7005942774444125,101340844032,395862672.0,197.13671875,0.0,
262,64,256,2.602375418999145,98.37166387717257,6.860089063478893,157.754,164.61408906347887,0.004959035319706204,0.11403753662466419,0.11899657194437038,428.3876589997334,1.6733892929677086,83928023040,327843840.0,191.1005859375,0.0,
263,374,256,2.874366221996752,89.06311173604144,7.489516471552397,158.946,166.4355164715524,0.005979892545810697,0.1269080593115266,0.1328879518573373,478.39662668641427,1.8687368229938057,172432834560,673565760.0,253.1982421875,0.0,
264,62,256,2.594212255000457,98.68120833464913,6.800175872032159,157.9,164.70017587203216,0.004900305439828957,0.11378503196238116,0.11868533740221011,427.2672146479564,1.6690125572185797,83380027392,325703232.0,190.9599609375,0.0,
265,81,256,2.6136309829998936,97.9480277304359,6.9161407961773325,157.54600000000002,164.46214079617735,0.005021177741021841,0.11437975190213925,0.1194009296431611,429.84334671537994,1.6790755731069529,88597893120,346085520.0,192.29833984375,0.0,
266,233,256,2.734980770997936,93.60212061256689,7.195504495504496,157.438,164.6335044955045,0.0054665462313427775,0.11960830628454805,0.12507485251589084,450.26946905720706,1.758865113504715,131298988032,512886672.0,221.1962890625,0.0,
267,65,256,2.6201811199971416,97.70316946649828,6.859278446104791,157.302,164.16127844610477,0.0049923755225797515,0.1144888140382751,0.11948118956085485,430.13228241907746,1.6802042281995213,84202131456,328914576.0,191.17236328125,0.0,
268,129,256,2.651448790998984,96.55098784824999,7.066321986143359,157.214,164.28032198614335,0.005204441913047041,0.11579024173003173,0.12099468364307876,435.58086111508356,1.7014877387307952,101898424320,398040720.0,197.59326171875,0.0,
269,97,256,2.6252539659981267,97.51437511024511,6.889432713840506,158.156,165.0454327138405,0.005024030709857507,0.11533324062399992,0.12035727133385743,433.28617680188677,1.6925241281323702,93012529152,363330192.0,193.42333984375,0.0,
270,170,256,2.6784129199986637,95.57898936663123,7.069936051971977,158.53799999999998,165.60793605197196,0.005260057795879469,0.1179528409752078,0.12321289877108728,443.5664355759142,1.732681388968415,113393811456,442944576.0,206.89697265625,0.0,
271,72,256,2.60888704899844,98.12613393833175,6.8562605566563715,158.378,165.23426055665635,0.004968669269672123,0.11477508695729859,0.11974375622697071,431.07752241709454,1.6838965719417756,86122954752,336417792.0,191.66552734375,0.0,
272,179,256,2.6978820549993543,94.8892482255164,7.277964780039392,158.31199999999998,165.58996478003937,0.005454191826940445,0.11864086219196049,0.12409505401890092,446.7421944680433,1.7450866971407941,115933777920,452866320.0,208.93994140625,0.0,
273,73,256,2.6229488349999883,97.60007384970632,6.865447606285931,158.06,164.92544760628593,0.005002143833516984,0.11516202579447173,0.1201641696279887,432.5910106607593,1.689808635393591,86397652992,337490832.0,191.73583984375,0.0,
274,37,256,2.5952929859995493,98.64011554032862,6.854738177685502,157.83999999999997,164.69473817768548,0.004941681642614032,0.11378917914171356,0.1187308607843276,427.43109882357936,1.6696527297796069,76554964992,299042832.0,189.2021484375,0.0,
275,101,256,2.641776554999524,96.90448630696027,6.951521532359853,158.48399999999998,165.43552153235984,0.005101212946045173,0.11629980987292901,0.12140102281897419,437.0436821483071,1.7072018833918245,94119137280,367652880.0,193.70458984375,0.0,
276,81,256,2.610016540998913,98.08366957782687,6.891581472419794,159.24999999999997,166.14158147241977,0.004996428232404808,0.11545698170946578,0.12045340994187059,433.6322757907341,1.6938760773075552,88597893120,346085520.0,192.29833984375,0.0,
277,191,256,2.702041554999596,94.74317651640938,7.218144241654548,159.038,166.25614424165457,0.005417701580814342,0.11936869022889604,0.12478639180971039,449.2310105149574,1.7548086348240524,119329689600,466131600.0,211.66259765625,0.0,
278,263,256,2.755427246000181,92.90755194919895,7.311161892000213,158.962,166.2731618920002,0.00559593741031545,0.12166895163296687,0.12726488904328231,458.15360055581635,1.7896625021711576,139928113152,546594192.0,229.56982421875,0.0,
279,196,256,2.6998833199977526,94.8189123966339,7.130178145208086,159.296,166.42617814520807,0.005347402511905507,0.11946683703954498,0.12481423955145049,449.33126238522175,1.7552002436922725,120747786240,471671040.0,212.7998046875,0.0,
280,228,256,2.7238207059999695,93.98562814214941,7.189759393149221,159.52,166.70975939314923,0.005439893196171562,0.12069552195030976,0.12613541514648133,454.0874945273328,1.7737792754973938,129867251712,507293952.0,220.0615234375,0.0,
281,130,256,2.6430928879999556,96.85622520581059,6.979038925146708,158.75400000000002,165.73303892514673,0.005123957818925033,0.11655599120598473,0.12167994902490976,438.04781648967514,1.7111242831627935,102177325056,399130176.0,197.81982421875,0.0,
282,125,256,2.622621505001007,97.6122553375851,6.946265213344989,159.202,166.14826521334498,0.0050603957022108265,0.11597960801088064,0.12104000371309145,435.74401336712924,1.7021250522153486,100783558656,393685776.0,196.6826171875,0.0,
283,109,256,2.6059083929976623,98.23829597690299,6.828650391524642,159.732,166.56065039152463,0.004943010380033566,0.11562415539730628,0.12056716577733985,434.04179679842343,1.6954757687438415,96335892480,376312080.0,194.26708984375,0.0,
284,95,256,2.600307705000887,98.4498871066925,6.860773956582337,159.562,166.42277395658235,0.00495558982821402,0.11525286056259766,0.12020845039081167,432.750421406922,1.690431333620789,92459667456,361170576.0,193.28271484375,0.0,
285,55,256,2.5848603439990256,99.03823260483914,6.79712807237419,158.89399999999998,165.69112807237417,0.004880451890934051,0.11408855541649476,0.11896900730742882,428.28842630674376,1.6730016652607178,81464365056,318220176.0,190.4677734375,0.0,
286,71,256,2.5921118799997203,98.76116921312348,6.859278446104793,159.358,166.21727844610479,0.0049388936523261815,0.11474271249249873,0.1196816061448249,430.85378212136965,1.6830225864116002,85848330240,335345040.0,191.59521484375,0.0,
287,268,256,2.7632982899995113,92.64291188775182,7.4568332694761805,160.394,167.8508332694762,0.00572373739509861,0.12311568497949489,0.1288394223745935,463.82192054853664,1.8118043771427212,141372751872,552237312.0,229.74560546875,0.0,
288,100,256,2.6226301489987236,97.61193361470984,6.919131817132424,159.572,166.49113181713244,0.005040645474585505,0.11624953837111787,0.12129018384570339,436.6446618445322,1.705643210330204,93842374656,366571776.0,193.63427734375,0.0,
289,51,256,2.6078641019994393,98.16462437736912,6.85927844610479,159.286,166.14527844610478,0.004968907229226439,0.11538784481974519,0.12035675204897163,433.2843073762979,1.6925168256886636,80371322880,313950480.0,190.1865234375,0.0,
290,147,256,2.6686607350020495,95.9282671799806,6.9820299461017985,159.304,166.2860299461018,0.005175741435491763,0.11809120270243513,0.1232669441379269,443.7609988965368,1.733441401939597,106929917952,417694992.0,201.67822265625,0.0,
291,77,256,2.6181166550013586,97.78021140156841,6.860145842181768,159.13,165.99014584218176,0.00498907280143178,0.11572802869732395,0.12071710149875572,434.5815653955206,1.6975842398262524,87497183232,341785872.0,192.01708984375,0.0,
292,128,256,2.649789327999315,96.61145408615903,6.977543414669161,159.632,166.60954341466916,0.005135838909956178,0.11749754722421851,0.12263338613417468,441.48019008302884,1.7245319925118314,101619597312,396951552.0,197.36376953125,0.0,
293,94,256,2.6259444569986954,97.48873374595036,6.920029123418951,159.92000000000002,166.84002912341896,0.005047670033030982,0.11665028821200873,0.1216979582450397,438.11264968214294,1.7113775378208709,92183347200,360091200.0,193.21240234375,0.0,
294,146,256,2.641044554999098,96.93134465127848,6.950594315863773,160.224,167.17459431586377,0.005099119242199917,0.11754408966115987,0.12264320890335978,441.5155520520952,1.7246701252034968,106649763840,416600640.0,201.45068359375,0.0,
295,262,256,2.7433634389999497,93.31610838020092,7.306828012973048,160.068,167.37482801297307,0.005568134673847475,0.12197908304273444,0.12754721771658192,459.1699837796949,1.7936327491394333,139639406592,545466432.0,229.53466796875,0.0,
296,190,256,2.674559720999241,95.71668861608218,7.037423654190121,159.848,166.88542365419013,0.005228336068084497,0.11875639507841299,0.12398473114649748,446.34503212739094,1.7435352817476208,119046291456,465024576.0,211.43603515625,0.0,
297,147,256,2.644153113997163,96.81738876800712,7.037396785696794,159.80800000000002,166.8453967856968,0.005168876284814945,0.11737689467823852,0.12254577096305345,441.1647754669924,1.723299904167939,106929917952,417694992.0,201.67822265625,0.0,
298,17,256,2.5925944010014064,98.74278826688754,6.796380317135416,159.93800000000002,166.73438031713545,0.004894515988133734,0.11518176758537861,0.12007628357351235,432.2746208646445,1.6885727377525175,71128092672,277844112.0,187.7958984375,0.0,
299,143,256,2.6608702260018617,96.209126434797,7.010474555384732,160.28799999999998,167.2984745553847,0.005181656392935242,0.1184737685514962,0.12365542494443144,445.1595297999532,1.7389044132810672,105809743872,413319312.0,200.77001953125,0.0,
300,8,256,2.583400564002659,99.0941952893901,6.798623582851737,159.94,166.73862358285174,0.004878768888439153,0.1147747461684959,0.11965351505693506,430.7526542049662,1.6826275554881491,68695621632,268342272.0,187.1630859375,0.0,
301,42,23,0.23919567100165295,96.15558636026093,3.59281437125748,155.34,158.93281437125748,0.00023871823453258743,0.010321293203721325,0.010560011438253912,38.01604117771408,1.652871355552786,16436858880,714646038.2608696,177.84521484375,0.0,
302,48,256,2.608090326997626,98.15610960633458,6.831671322689286,160.052,166.88367132268928,0.004949337748314723,0.11595279806017335,0.12090213580848806,435.24768891055703,1.7001862848068634,79552315392,310751232.0,189.9755859375,0.0,
303,3,8,0.09960674000103609,80.31585011131561,1.4985014985014977,155.98,157.4785014985015,4.146134698677823e-05,0.00431573869593378,0.004357200042920558,15.685920154514008,1.960740019314251,2759725056,344965632.0,169.82080078125,0.0,
304,33,256,2.598935199999687,98.5018787694402,6.831641412479733,160.61999999999998,167.45164141247972,0.004931942594630322,0.11595582550665269,0.12088776810128302,435.1959651646189,1.6999842389242925,75467231232,294793872.0,188.9208984375,0.0,
305,244,8,0.10290230000100564,77.7436461568091,1.4970059880239583,156.23,157.72700598802396,4.279037757859534e-05,0.004465673980321419,0.004508464357900015,16.230471688440055,2.028808961055007,65461616640,8182702080.0,223.6923828125,0.0,
306,9,10,0.1229625930027396,81.32554589001877,1.9461077844311392,156.5,158.44610778443115,6.647179428790819e-05,0.005345457168035763,0.005411928962323671,19.482944264365216,1.9482944264365216,4772401152,477240115.2,170.35693359375,0.0,
307,48,256,2.5990002990001813,98.49941152314663,6.831436642175264,160.64,167.47143664217526,0.0049319182987817515,0.11597316889760807,0.12090508719638984,435.2583139070034,1.700227788699232,79552315392,310751232.0,189.9755859375,0.0,
308,3,256,2.5747503100028553,99.42711687632193,6.740235812092097,160.87,167.6102358120921,0.004820673401854576,0.11505557843615538,0.11987625183800996,431.55450661683585,1.685759791472015,67346829312,263073552.0,186.8115234375,0.0,
309,55,256,2.600912967998738,98.42697666157517,6.856984654775523,161.14,167.9969846547755,0.004954005641659447,0.11641975435092128,0.12137375999258072,436.9455359732906,1.7068184998956664,81464365056,318220176.0,190.4677734375,0.0,
310,28,256,2.5938734900009877,98.69409629530642,6.888590451464703,160.60999999999999,167.49859045146468,0.0049633700432022854,0.1157227836747385,0.12068615371794078,434.4701533845868,1.6971490366585422,74109222912,289489152.0,188.5693359375,0.0,
311,33,256,2.5994625219973386,98.48189686662545,6.828650391524642,160.372,167.20065039152465,0.004930783546830767,0.11580027877159924,0.12073106231842999,434.63182434634797,1.6977805638529218,75467231232,294793872.0,188.9208984375,0.0,
312,17,256,2.589961540001241,98.8431666054305,6.80089371706138,160.676,167.47689371706136,0.004892792545784738,0.11559573900034426,0.12048853154612899,433.75871356606433,1.6943699748674388,71128092672,277844112.0,187.7958984375,0.0,
313,19,256,2.5868031790014356,98.963849309487,6.801671382509705,160.81599999999997,167.61767138250968,0.0048873847652219984,0.11555537223174857,0.12044275699697056,433.593925189094,1.6937262702698985,71669452800,279958800.0,187.9365234375,0.0,
314,51,256,2.6006811400002334,98.43575056647545,6.886173807923524,160.75,167.6361738079235,0.004974650652508416,0.11612763701528821,0.12110228766779661,435.9682356040678,1.7030009203283898,80371322880,313950480.0,190.1865234375,0.0,
315,9,256,2.583255862002261,99.09974608615673,6.800175872032159,160.83800000000002,167.63817587203218,0.0048796094955759475,0.11541269620353325,0.1202923056991092,433.05230051679314,1.6916105488937232,68965601280,269396880.0,187.2333984375,0.0,
316,20,256,2.579754757000046,99.23423895444161,6.773169884008207,160.5,167.2731698840082,0.0048536436745110064,0.11501406624958539,0.1198677099240964,431.523755726747,1.6856396708076056,71940243456,281016576.0,188.0068359375,0.0,
317,76,256,2.6125689300024533,97.9878452430955,6.948149560304112,161.02999999999997,167.97814956030408,0.005042366572850203,0.11686165966619305,0.12190402623904326,438.8544944605557,1.7142753689865458,87222190080,340711680.0,191.94677734375,0.0,
318,81,256,2.622424459998001,97.61958977464508,6.887937203362961,161.094,167.98193720336295,0.0050175263891747935,0.11734912387747722,0.12236665026665201,440.51994095994723,1.7207810193747939,88597893120,346085520.0,192.29833984375,0.0,
319,52,256,2.6028077279988793,98.35532500006094,6.889848409869183,160.906,167.7958484098692,0.004981375190541194,0.11633538341149657,0.12131675860203778,436.740330967336,1.7060169178411562,80644472832,315017472.0,190.2568359375,0.0,
320,47,27,0.2812327069987077,96.00590304073013,4.19161676646706,155.98000000000002,160.17161676646708,0.0003274499249818615,0.0121851882326829,0.012512638157664761,45.04549736759314,1.6683517543553015,18737283072,693973447.1111112,178.97998046875,0.0,
321,14,256,2.5840341319999425,99.0698988181963,6.798623582851737,161.114,167.91262358285175,0.004879965385752396,0.11564557642862187,0.12052554181437428,433.8919505317474,1.6948904317646383,70316605440,274674240.0,187.5849609375,0.0,
322,109,256,2.635028404001787,97.15265293201993,6.921551502389823,161.27399999999997,168.1955515023898,0.005066245780155118,0.11804488078527337,0.1231111265654285,443.2000556355426,1.7312502173263382,96335892480,376312080.0,194.26708984375,0.0,
323,139,256,2.6621217059982882,96.16389792517045,7.034886355905333,161.41799999999998,168.45288635590532,0.005202145463135219,0.11936510042745323,0.12456724589058846,448.44208520611846,1.7517268953364002,104690749440,408948240.0,199.86279296875,0.0,
324,69,256,2.6139258250004787,97.93697952387502,7.002913415442295,161.228,168.2309134154423,0.005084748951907478,0.11706612025366034,0.12215086920556782,439.7431291400442,1.7177465982032976,85299302400,333200400.0,191.45458984375,0.0,
325,31,256,2.5839086749983835,99.07470897753774,6.8015832622014045,160.936,167.7375832622014,0.004881852776368338,0.1155122018109833,0.12039405458735164,433.4185965144659,1.6930413926346324,74923806720,292671120.0,188.7802734375,0.0,
326,94,256,2.625144581001223,97.51843835677893,6.890714076342817,160.988,167.87871407634282,0.005024755754650054,0.11739354883506246,0.12241830458971252,440.7058965229651,1.7215074082928323,92183347200,360091200.0,193.21240234375,0.0,
327,61,256,2.6094941459996335,98.1033049614038,6.9176631751482045,160.91000000000003,167.82766317514822,0.005014333766540688,0.11663713973133363,0.12165147349787432,437.94530459234755,1.7107238460638576,83106140160,324633360.0,190.8896484375,0.0,
328,12,256,2.582091850999859,99.1444204050563,6.854738177685502,160.98,167.8347381776855,0.004916545441483156,0.11546254060387703,0.1203790860453602,433.36470976329673,1.6928308975128779,69775982592,272562432.0,187.4443359375,0.0,
329,21,256,2.593926355999429,98.69208484192463,6.83083383682186,161.576,168.40683383682185,0.004921855534106924,0.11642117913804546,0.12134303467215239,436.8349248197486,1.706386425077143,72211107840,282074640.0,188.0771484375,0.0,
330,84,256,2.624686177001422,97.5354700471154,6.8631368631368606,161.964,168.82713686313687,0.005003772348762283,0.11808463110329398,0.12308840345205628,443.1182524274026,1.7309306735445413,89424199680,349313280.0,192.50927734375,0.0,
331,4,256,2.5804525450002984,99.20740472286825,6.856260556656375,161.542,168.39826055665637,0.00491451527850253,0.1157920736178995,0.12070658889640203,434.5437200270473,1.6974364063556535,67616440320,264126720.0,186.8818359375,0.0,
332,68,256,2.6044524739991175,98.29321231840868,6.86011593197222,161.76,168.6201159319722,0.004963012753040503,0.11702673116502701,0.12198974391806751,439.16307810504304,1.7154807738478244,85024899072,332128512.0,191.38427734375,0.0,
333,43,99,0.98632884700055,100.37220375441862,6.74325674325674,159.91,166.65325674325675,0.0018475190690569734,0.04381217942329387,0.04565969849235085,164.37491457246307,1.660352672449122,36311285760,366780664.24242425,178.58203125,0.0,
334,79,256,2.625327887999447,97.51162937406542,7.005035787849026,161.27999999999997,168.285035787849,0.005108476613965063,0.1176146893823752,0.12272316599634027,441.803397586825,1.725794521823535,88047390720,343935120.0,192.15771484375,0.0,
335,45,256,2.6117787760013016,98.01748997744073,6.832329347299404,161.01399999999998,167.8463293472994,0.004956814661090947,0.11681470773307598,0.12177152239416693,438.37748061900095,1.7124120336679725,78733971456,307554576.0,189.7646484375,0.0,
336,65,256,2.622441751998849,97.61894608521789,6.887723055387726,162.166,169.05372305538774,0.005017403476848293,0.11813080254295705,0.12314820601980535,443.33354167129926,1.7317716471535127,84202131456,328914576.0,191.17236328125,0.0,
337,29,256,2.590812164999079,98.81071405270748,6.772510483528445,162.196,168.96851048352843,0.004873972930085914,0.11672760275394184,0.12160157568402774,437.7656724624999,1.7100221580566402,74380677120,290549520.0,188.6396484375,0.0,
338,39,26,0.2735841009998694,95.0347622722872,4.045954045954042,156.98,161.02595404595402,0.00030747463898586695,0.011929786715266528,0.012237261354252394,44.05414087530862,1.694390033665716,16436858880,632186880.0,177.16455078125,0.0,
339,169,256,2.6903381520023686,95.15532454887277,7.335720380776825,162.04000000000002,169.37572038077684,0.005482102336895899,0.12109510948623996,0.12657721182313586,455.6779625632891,1.779992041262848,113111961600,441843600.0,206.67041015625,0.0,
340,15,256,2.5813868320001347,99.1714983692094,6.827842815866768,161.988,168.81584281586677,0.004895917648845888,0.11615380281723273,0.12104972046607862,435.778993677883,1.7022616940542306,70587027456,275730576.0,187.6552734375,0.0,
341,15,256,2.593958442997973,98.6908640310087,6.888473911984216,161.91199999999998,168.8004739119842,0.004963448628711871,0.11666472206185773,0.1216281706905696,437.86141448605053,1.710396150336135,70587027456,275730576.0,187.6552734375,0.0,
342,46,20,0.2162423959998705,92.4888013172587,3.2934131736526986,157.2,160.4934131736527,0.0001978265432467214,0.009442584625327677,0.0096404111685744,34.70548020686784,1.735274010343392,16692166656,834608332.8,178.75341796875,0.0,
343,57,256,2.6047647910017986,98.28142674699691,6.942979548950669,162.298,169.24097954895066,0.005023563520486736,0.11743003223611385,0.12245359575660059,440.8329447237621,1.7220036903271958,82011328512,320356752.0,190.6083984375,0.0,
344,18,256,2.593865423998068,98.69440319899599,6.769519462573354,162.13400000000001,168.90351946257337,0.004877561797514168,0.11682049351513966,0.12169805531265383,438.1129991255538,1.7113789028341946,71398735872,278901312.0,187.8662109375,0.0,
345,43,256,2.5921845890006807,98.75839903002093,6.798680361554612,162.254,169.0526803615546,0.004895398460767623,0.11683119952881013,0.12172659798957775,438.2157527624799,1.711780284228437,78188777472,305424912.0,189.6240234375,0.0,
346,24,256,2.593401513000572,98.71205778075118,6.858560601075571,161.78,168.63856060107557,0.0049408337332876385,0.11654458243700903,0.12148541617029666,437.347498213068,1.7083886648947968,73024143360,285250560.0,188.2880859375,0.0,
347,52,256,2.602189929002634,98.37867603235232,6.949936291253655,161.502,168.45193629125367,0.005023626173419494,0.11673857719827317,0.12176220337169268,438.34393213809363,1.7122809849144283,80644472832,315017472.0,190.2568359375,0.0,
348,112,256,2.6399922529999458,96.96998152517126,7.009008955116739,162.03000000000003,169.03900895511677,0.005139924817420954,0.11882165132043924,0.1239615761378602,446.2616740962967,1.743209664438659,97168392192,379564032.0,194.47802734375,0.0,
349,26,256,2.5997169010006473,98.47226053785472,6.943719738986632,161.762,168.70571973898663,0.005014362655904265,0.11681539037212965,0.12182975302803392,438.58711090092214,1.7132309019567271,73566535680,287369280.0,188.4287109375,0.0,
350,22,256,2.585250336000172,99.02329241974924,6.8285936128217655,161.818,168.6465936128218,0.0049037844255433605,0.11620556635302107,0.12110935077856444,435.993662802832,1.7031002453235624,72482045952,283132992.0,188.1474609375,0.0,
351,48,256,2.595812086001388,98.62038988898641,6.859278446104794,161.87600000000003,168.73527844610481,0.004945943858791012,0.11672213256487798,0.12166807642366899,438.00507512520835,1.7109573247078451,79552315392,310751232.0,189.9755859375,0.0,
352,34,256,2.58787847900021,98.92272843464502,6.774725274725275,161.87800000000001,168.6527252747253,0.004870046038777868,0.11636683122877668,0.12123687726755457,436.45275816319645,1.7048935865749861,75739054080,295855680.0,188.9912109375,0.0,
353,27,14,0.15981290499985334,87.60243736269513,2.39520958083832,156.62,159.01520958083833,0.00010632927811034806,0.006952749216965842,0.007059078495076191,25.412682582274286,1.8151916130195918,10331590656,737970761.1428572,175.26318359375,0.0,
354,13,256,2.5765704749974248,99.35687864321113,6.738770211824104,162.064,168.8027702118241,0.004823032323771702,0.1159914770722174,0.1208145093959891,434.9322338255608,1.6989540383810968,70046257152,273618192.0,187.5146484375,0.0,
355,42,256,2.604184481999255,98.30332749831402,6.830833836821857,162.042,168.87283383682185,0.004941319854713031,0.11721868384225646,0.1221600036969695,439.7760133090902,1.7178750519886337,77916291072,304360512.0,189.5537109375,0.0,
356,52,256,2.606409875999816,98.21939456157051,6.917663175148204,161.93599999999998,168.85366317514817,0.005008407116262923,0.11724210824441839,0.1222505153606813,440.1018552984527,1.7191478722595808,80644472832,315017472.0,190.2568359375,0.0,
357,47,256,2.5947563740010082,98.66051493892603,6.85859051128512,162.0,168.85859051128512,0.00494343651272775,0.11676403683004537,0.12170747334277311,438.1469040339832,1.711511343882747,79279460352,309685392.0,189.9052734375,0.0,
358,50,256,2.600841996001691,98.42966254526505,6.8868603709888205,161.958,168.8448603709888,0.004975454353740975,0.11700754666345607,0.12198300101719704,439.1388036619094,1.7153859518043335,80098246656,312883776.0,190.1162109375,0.0,
359,27,22,0.2288047749971156,96.15183948970183,3.296703296703302,156.71,160.0067032967033,0.00020952818223179118,0.00995999896938833,0.01016952715162012,36.61029774583243,1.6641044429923832,12361961472,561907339.6363636,175.26318359375,0.0,
360,22,256,2.5855708489980316,99.01101727659325,6.798680361554612,162.18800000000002,168.98668036155462,0.00488290826513639,0.11648571246035912,0.1213686207254955,436.92703461178377,1.7067462289522803,72482045952,283132992.0,188.1474609375,0.0,
361,72,256,2.6107515990006505,98.05605408725681,6.89074398655237,162.40800000000002,169.29874398655238,0.004997228022554366,0.11777970713624934,0.12277693515880371,441.99696657169335,1.7265506506706771,86122954752,336417792.0,191.66552734375,0.0,
362,42,256,2.6079192840006726,98.16254727304435,6.915396142296278,162.504,169.41939614229628,0.00500966526555509,0.11772147647979035,0.12273114174534545,441.83211028324365,1.7259066807939205,77916291072,304360512.0,189.5537109375,0.0,
363,24,256,2.594624119999935,98.66554389389027,6.884648446877923,162.794,169.67864844687793,0.004961965254997097,0.1173303441642415,0.12229230941923859,440.25231390925893,1.7197356012080427,73024143360,285250560.0,188.2880859375,0.0,
364,80,256,2.61811348899937,97.78032964409114,6.890714076342817,162.858,169.74871407634282,0.005011297631141934,0.11843909071984983,0.12345038835099177,444.4213980635704,1.7360210861858218,88322605056,345010176.0,192.22802734375,0.0,
365,153,256,2.6549955850023252,96.42200591447529,7.037396785696794,162.872,169.9093967856968,0.005190071498870706,0.12011790025569409,0.1253079717545648,451.1086983164332,1.7621433527985673,108612390912,424267152.0,203.03955078125,0.0,
366,66,17,0.18334672299897647,92.72050092815077,2.697302697302689,157.67,160.36730269730268,0.00013737266957965227,0.008030077170902395,0.008167449840482047,29.40281942573537,1.7295776132785512,21043679232,1237863484.235294,183.2939453125,0.0,
367,50,256,2.60254244799944,98.36535046595908,6.859278446104791,162.26999999999998,169.12927844610476,0.004958767588509822,0.11730960084357474,0.12226836843208455,440.1661263555044,1.719398931076189,80098246656,312883776.0,190.1162109375,0.0,
368,47,256,2.6025008199976583,98.36692385758032,6.888352899391637,162.552,169.44035289939163,0.004979706685861106,0.1175115870256276,0.1224912937114887,440.9686573613593,1.7225338178178098,79279460352,309685392.0,189.9052734375,0.0,
369,54,256,2.6039825469997595,98.31095077613193,6.861611442449766,162.79,169.65161144244976,0.004963199011231398,0.11775064411835857,0.12271384312958997,441.7698352665239,1.725663419009859,81190993920,317152320.0,190.3974609375,0.0,
